2026-04-15T15:20:51.571913,SOL-USD,Short,27,85.12,85.063,0.8911,0.00067,0.01808,52.99,t/o,0.7908
2026-04-15T15:20:54.826078,BTC-USD,Short,26,74667.6,74634.02,0.5766,0.00045,0.011693,46.74,t/o,0.765
2026-04-15T15:21:43.346248,BTC-USD,Short,27,74634.02,74604.1,0.5346,0.000401,0.010824,48.52,t/o,0.7812
2026-04-15T15:21:43.489118,SOL-USD,Short,31,85.063,85.05,0.2339,0.000153,0.004738,51.92,t/o,0.8874
2026-04-15T15:21:45.180066,ETH-USD,Short,26,2363.79,2361.99,0.9779,0.000761,0.019799,45.79,t/o,0.7684
2026-04-15T15:22:31.255346,BTC-USD,Short,28,74604.1,74654.2,-0.9292,-0.000672,-0.018803,47.91,t/o,0.8109
2026-04-15T15:24:29.791831,BTC-USD,Short,29,74674.5,74673.9,0.0115,8e-06,0.000233,52.33,t/o,0.8327
2026-04-15T15:25:52.660484,BTC-USD,Short,28,74673.9,74661.1,0.2372,0.000171,0.0048,47.78,t/o,0.8142
2026-04-15T15:26:04.255692,ETH-USD,Short,26,2364.02,2363.9,0.0652,5.1e-05,0.00132,47.32,t/o,0.7703
2026-04-15T15:27:08.100020,SOL-USD,Short,31,85.1,85.1,0.0,0.0,0.0,45.41,t/o,0.8874
2026-04-15T15:28:11.053415,ETH-USD,Short,27,2363.7,2365.7,-1.1296,-0.000846,-0.022846,51.06,t/o,0.7722
2026-04-15T15:28:15.196811,SOL-USD,Short,31,85.1,85.21,-1.9813,-0.001293,-0.040071,57.66,t/o,0.8874
2026-04-15T15:29:17.268300,ETH-USD,Short,27,2365.85,2366.35,-0.2813,-0.000211,-0.005706,45.32,t/o,0.774
2026-04-15T15:30:39.641435,ETH-USD,Short,27,2366.33,2366.73,-0.2249,-0.000169,-0.004564,45.1,t/o,0.7732
2026-04-15T15:30:40.176937,BTC-USD,Short,26,74745.2,74782.8,-0.6445,-0.000503,-0.013079,45.64,t/o,0.7574
2026-04-15T15:31:12.783444,SOL-USD,Short,31,85.21,85.24,-0.5378,-0.000352,-0.010914,54.5,t/o,0.8873
2026-04-15T15:31:54.027411,BTC-USD,Short,27,74807.3,74876.5,-1.2297,-0.000925,-0.024976,46.67,t/o,0.7834
2026-04-15T15:32:48.925695,BTC-USD,Short,29,74876.5,74854.9,0.4111,0.000288,0.008366,45.77,t/o,0.8491
2026-04-15T15:33:01.697633,SOL-USD,Short,29,85.24,85.25,-0.1672,-0.000117,-0.003402,58.55,t/o,0.8393
2026-04-15T15:33:35.310318,BTC-USD,Short,27,74866.5,74854.8,0.2075,0.000156,0.00422,46.29,t/o,0.7879
2026-04-15T15:34:20.611356,BTC-USD,Short,33,74854.8,74922.1,-1.4588,-0.000899,-0.029669,45.3,t/o,0.9598
2026-04-15T15:36:13.786590,BTC-USD,Short,26,74996.7,75193.6,-3.3513,-0.002625,-0.068262,45.36,t/o,0.7574
2026-04-15T15:36:58.844337,BTC-USD,Short,28,75193.6,75239.35,-0.8335,-0.000608,-0.017036,45.06,t/o,0.8285
2026-04-15T15:37:34.103968,SOL-USD,Short,31,85.8,85.78,0.3536,0.000233,0.007226,53.06,t/o,0.8862
2026-04-15T15:39:06.064160,BTC-USD,Short,27,75267.4,75156.5,1.9455,0.001473,0.039782,45.58,t/o,0.7726
2026-04-15T15:39:12.529970,SOL-USD,Short,31,85.7,85.53,3.0072,0.001984,0.061494,50.29,t/o,0.8858
2026-04-15T15:39:58.515160,SOL-USD,Short,30,85.53,85.54,-0.1724,-0.000117,-0.003508,45.99,t/o,0.8857
2026-04-15T15:40:00.321401,BTC-USD,Short,26,75146.41,75182.57,-0.613,-0.000481,-0.012511,48.93,t/o,0.7502
2026-04-15T15:40:51.388814,BTC-USD,Short,32,75161.9,75117.8,0.9221,0.000587,0.018775,45.13,t/o,0.9307
2026-04-15T15:40:51.739642,SOL-USD,Short,30,85.55,85.5,0.8611,0.000584,0.017534,47.28,t/o,0.8856
2026-04-15T15:41:41.758296,SOL-USD,Short,30,85.5,85.51,-0.1726,-0.000117,-0.003509,50.02,t/o,0.8856
2026-04-15T15:43:03.211948,BTC-USD,Short,33,75099.9,75100.0,-0.0022,-1e-06,-4.4e-05,45.41,t/o,0.9517
2026-04-15T15:45:24.159413,SOL-USD,Short,30,85.58,85.54,0.6898,0.000467,0.014022,45.31,t/o,0.8853
2026-04-15T15:46:11.910712,SOL-USD,Short,30,85.54,85.55,-0.1726,-0.000117,-0.003507,47.75,t/o,0.8853
2026-04-15T15:46:29.095959,BTC-USD,Short,26,75013.7,74990.3,0.3992,0.000312,0.008111,46.42,t/o,0.7637
2026-04-15T15:47:48.897959,BTC-USD,Short,31,75048.92,74973.2,1.54,0.001009,0.031277,49.71,t/o,0.89
2026-04-15T15:48:41.294427,SOL-USD,Short,30,85.52,85.52,0.0,0.0,0.0,47.65,t/o,0.8852
2026-04-15T15:48:45.449670,BTC-USD,Short,26,74973.2,75005.14,-0.5462,-0.000426,-0.011076,45.33,t/o,0.7508
2026-04-15T15:51:02.290882,BTC-USD,Short,28,75070.21,75081.57,-0.2088,-0.000151,-0.004237,45.02,t/o,0.8071
2026-04-15T15:53:35.826877,BTC-USD,Short,33,75100.0,75051.1,1.0588,0.000651,0.021487,45.45,t/o,0.962
2026-04-15T15:53:35.962482,SOL-USD,Short,30,85.55,85.49,1.0368,0.000701,0.02104,50.8,t/o,0.8857
2026-04-15T15:54:22.156580,SOL-USD,Short,30,85.49,85.51,-0.3466,-0.000234,-0.007018,46.19,t/o,0.8857
2026-04-15T15:54:26.659739,BTC-USD,Short,31,75061.6,75078.0,-0.3345,-0.000218,-0.006773,47.24,t/o,0.8886
2026-04-15T15:55:53.487301,BTC-USD,Short,28,75078.2,75031.6,0.8576,0.000621,0.017379,45.74,t/o,0.8172
2026-04-15T15:57:30.019382,SOL-USD,Short,31,85.48,85.47,0.1791,0.000117,0.003627,46.22,t/o,0.8857
2026-04-15T15:57:50.606854,BTC-USD,Short,28,75074.3,75078.4,-0.0755,-5.5e-05,-0.001529,47.96,t/o,0.8095
2026-04-15T15:58:33.060038,SOL-USD,Short,28,85.46,85.49,-0.4856,-0.000351,-0.009829,53.82,t/o,0.8203
2026-04-15T15:58:57.909897,BTC-USD,Short,29,75089.48,75063.1,0.5032,0.000351,0.010188,48.32,t/o,0.8397
